DXEX v3
C:\Documents and Settings\Prof. Werneck\Desktop\Testes_HTP\Testes\Testes_Topo\15mm\15mm_campo_topo_t02.lda
15:15:48
15.00 mm;-0.85 mm;0.00 mm
15_90_sub1
"X [mm]"	"Y [mm]"	"Z [mm]"	"Date_Time"	"Count{1}"	"Data Rate{1} [#/s]"	"Validation{1} [%]"	"LDA1-Mean [m/s]"	"LDA2-Mean [m/s]"	"LDA1-RMS [m/s]"	"LDA2-RMS [m/s]"	"LDA1-MeanConf [m/s]"	"LDA2-MeanConf [m/s]"	"LDA1-RMSConf [m/s]"	"LDA2-RMSConf [m/s]"	"LDA1-AnodeCur [uA]"	"LDA2-AnodeCur [uA]"	
15.00	-4.35	-21.00	17:09:51	70	13.98	95.59	0.0364	0.2576	0.1544	0.1414	0.0364	0.0334	0.0258	0.0236	12	22
15.00	-3.85	-21.00	17:10:04	94	19.01	99.26	0.0431	0.2166	0.1746	0.1644	0.0355	0.0334	0.0251	0.0236	12	16
15.00	-3.35	-21.00	17:10:18	93	19.05	96.89	0.0111	0.2540	0.1564	0.1445	0.0320	0.0295	0.0226	0.0209	12	16
15.00	-2.85	-21.00	17:10:31	72	14.58	94.78	0.0809	0.2673	0.1578	0.1650	0.0367	0.0384	0.0260	0.0271	12	22
15.00	-2.35	-21.00	17:10:45	91	18.38	94.91	0.0886	0.1958	0.1840	0.2415	0.0380	0.0499	0.0269	0.0353	12	19
15.00	-1.85	-21.00	17:10:57	85	17.30	96.89	0.1510	0.1836	0.1524	0.2218	0.0326	0.0474	0.0230	0.0335	12	19
15.00	-1.35	-21.00	17:11:10	94	18.42	92.68	0.1534	0.1131	0.1669	0.2598	0.0339	0.0528	0.0240	0.0373	12	16
15.00	-0.85	-21.00	17:11:23	88	17.91	90.52	0.1384	0.0455	0.1933	0.2887	0.0406	0.0607	0.0287	0.0429	12	19
15.00	-0.35	-21.00	17:11:35	88	18.69	96.15	0.1804	-0.0540	0.1868	0.2852	0.0393	0.0599	0.0278	0.0424	19	25
15.00	0.15	-21.00	17:11:48	106	21.10	98.89	0.1477	-0.0909	0.1579	0.2688	0.0302	0.0514	0.0214	0.0364	19	19
15.00	0.65	-21.00	17:12:00	93	18.82	96.86	0.1540	-0.1792	0.1828	0.2340	0.0373	0.0478	0.0264	0.0338	16	22
15.00	1.15	-21.00	17:12:12	108	22.06	95.56	0.1041	-0.1795	0.1440	0.2165	0.0273	0.0410	0.0193	0.0290	16	22
15.00	1.65	-21.00	17:12:25	76	15.64	97.28	0.1370	-0.2234	0.1485	0.1947	0.0336	0.0441	0.0238	0.0312	12	19
15.00	2.15	-21.00	17:12:38	67	13.44	95.33	0.0981	-0.2695	0.1549	0.1556	0.0374	0.0375	0.0264	0.0265	12	28
15.00	2.65	-21.00	17:12:50	77	16.08	87.22	0.0592	-0.2833	0.1569	0.1764	0.0353	0.0397	0.0249	0.0280	12	22
15.00	3.15	-21.00	17:13:03	114	23.55	92.08	0.0522	-0.3155	0.1719	0.1606	0.0317	0.0296	0.0224	0.0209	16	19
15.00	3.65	-21.00	17:13:15	102	20.63	96.88	0.0337	-0.2624	0.1845	0.1737	0.0360	0.0339	0.0254	0.0240	16	22
15.00	4.15	-21.00	17:13:27	83	17.06	93.44	0.0504	-0.2464	0.1570	0.1483	0.0340	0.0321	0.0240	0.0227	16	25
15.00	4.65	-21.00	17:13:39	87	17.66	91.78	0.0297	-0.2165	0.1737	0.1830	0.0367	0.0387	0.0260	0.0274	12	19
15.00	5.15	-21.00	17:13:51	78	15.91	76.25	0.0439	-0.2616	0.1340	0.1971	0.0299	0.0440	0.0212	0.0311	16	16
15.00	5.65	-21.00	17:14:04	114	24.12	92.67	0.0276	-0.2051	0.2003	0.2075	0.0369	0.0383	0.0261	0.0271	16	16
15.00	6.15	-21.00	17:14:18	87	18.44	84.21	0.0595	-0.3226	0.1981	0.2038	0.0419	0.0431	0.0296	0.0305	12	19
15.00	6.65	-21.00	17:14:31	95	19.26	93.26	0.0133	-0.3551	0.2229	0.2314	0.0451	0.0468	0.0319	0.0331	12	16
15.00	7.15	-21.00	17:14:44	96	20.06	95.52	0.0409	-0.3723	0.2115	0.1934	0.0425	0.0389	0.0301	0.0275	16	25
15.00	7.15	-21.50	17:14:56	82	16.61	95.76	-0.0443	-0.3863	0.2319	0.1583	0.0505	0.0345	0.0357	0.0244	19	22
15.00	6.65	-21.50	17:15:09	90	18.64	91.97	0.0214	-0.3667	0.2390	0.1917	0.0497	0.0398	0.0351	0.0282	19	22
15.00	6.15	-21.50	17:15:22	92	18.61	92.09	-0.0335	-0.3106	0.1929	0.2208	0.0396	0.0454	0.0280	0.0321	28	19
15.00	5.65	-21.50	17:15:34	98	20.22	95.88	-0.0070	-0.3299	0.2377	0.2010	0.0473	0.0400	0.0334	0.0283	19	19
15.00	5.15	-21.50	17:15:47	96	19.48	94.67	-0.0019	-0.2891	0.1920	0.2063	0.0386	0.0415	0.0273	0.0293	19	22
15.00	4.65	-21.50	17:15:59	91	18.54	92.84	0.0370	-0.2688	0.1830	0.1916	0.0378	0.0396	0.0267	0.0280	12	22
15.00	4.15	-21.50	17:16:12	102	21.25	93.05	0.0283	-0.3014	0.1699	0.1675	0.0331	0.0327	0.0234	0.0231	12	19
15.00	3.65	-21.50	17:16:25	108	22.14	93.10	-0.0050	-0.2625	0.1818	0.1621	0.0344	0.0307	0.0244	0.0217	12	19
15.00	3.15	-21.50	17:16:38	75	15.10	97.28	0.0434	-0.3244	0.1706	0.1546	0.0389	0.0352	0.0275	0.0249	12	16
15.00	2.65	-21.50	17:16:51	75	15.48	94.50	0.0391	-0.2643	0.1497	0.1921	0.0341	0.0438	0.0241	0.0309	16	22
15.00	2.15	-21.50	17:17:03	59	11.47	97.89	-0.0019	-0.2994	0.1629	0.1697	0.0419	0.0437	0.0296	0.0309	12	16
15.00	1.65	-21.50	17:17:15	85	17.34	98.12	0.0613	-0.2678	0.1308	0.1923	0.0280	0.0411	0.0198	0.0291	16	70
15.00	1.15	-21.50	17:17:28	84	16.90	96.85	0.0416	-0.2450	0.1550	0.2008	0.0333	0.0432	0.0236	0.0305	16	44
15.00	0.65	-21.50	17:17:40	103	20.36	91.76	0.0873	-0.1362	0.1831	0.2462	0.0355	0.0478	0.0251	0.0338	12	19
15.00	0.15	-21.50	17:17:54	111	22.76	95.62	0.0667	-0.1088	0.1865	0.2663	0.0349	0.0498	0.0246	0.0352	22	16
15.00	-0.35	-21.50	17:18:08	82	17.55	94.48	0.1074	-0.0403	0.2023	0.3239	0.0440	0.0705	0.0311	0.0499	16	22
15.00	-0.85	-21.50	17:18:20	86	17.15	90.38	0.0678	-0.0051	0.1919	0.2920	0.0408	0.0621	0.0288	0.0439	16	19
15.00	-1.35	-21.50	17:18:32	70	14.07	98.00	0.0594	0.1586	0.1922	0.2464	0.0454	0.0582	0.0321	0.0411	12	16
15.00	-1.85	-21.50	17:18:44	97	19.61	94.75	0.0480	0.1576	0.1401	0.2089	0.0280	0.0418	0.0198	0.0295	12	25
15.00	-2.35	-21.50	17:18:57	91	18.37	97.31	0.0278	0.2434	0.1350	0.2162	0.0279	0.0447	0.0197	0.0316	16	32
15.00	-2.85	-21.50	17:19:10	76	15.57	99.13	0.0641	0.2975	0.1496	0.1721	0.0339	0.0390	0.0239	0.0275	12	16
15.00	-3.35	-21.50	17:19:22	73	14.71	96.52	-0.0056	0.2640	0.1609	0.1693	0.0372	0.0391	0.0263	0.0276	16	19
15.00	-3.85	-21.50	17:19:34	90	18.33	97.14	0.0541	0.3150	0.1744	0.1649	0.0362	0.0343	0.0256	0.0242	16	19
15.00	-4.35	-21.50	17:19:47	58	11.84	92.28	0.0197	0.2861	0.1783	0.1503	0.0463	0.0390	0.0327	0.0276	12	16
15.00	-4.85	-21.50	17:20:00	82	16.86	88.11	0.0231	0.2613	0.1786	0.1500	0.0389	0.0327	0.0275	0.0231	12	12
15.00	-5.35	-21.50	17:20:14	71	15.02	94.12	0.0127	0.2849	0.1767	0.1766	0.0414	0.0414	0.0293	0.0292	16	19
15.00	-5.85	-21.50	17:20:26	74	14.88	93.63	-0.0003	0.2712	0.1810	0.1726	0.0415	0.0396	0.0294	0.0280	16	16
15.00	-6.35	-21.50	17:20:39	103	21.02	79.35	0.0355	0.2928	0.2122	0.1946	0.0412	0.0378	0.0291	0.0267	19	16
15.00	-6.85	-21.50	17:20:51	92	18.66	94.27	0.0175	0.3150	0.2355	0.2019	0.0484	0.0415	0.0342	0.0293	22	19
15.00	-6.85	-22.00	17:21:04	118	23.92	97.35	-0.0191	0.3354	0.2008	0.1983	0.0364	0.0359	0.0257	0.0254	16	16
15.00	-6.35	-22.00	17:21:16	94	19.03	91.57	-0.0682	0.3437	0.2228	0.1903	0.0453	0.0387	0.0320	0.0273	12	16
15.00	-5.85	-22.00	17:21:28	96	20.38	95.27	-0.0376	0.2897	0.1906	0.1778	0.0383	0.0358	0.0271	0.0253	16	19
15.00	-5.35	-22.00	17:21:40	66	13.56	93.51	-0.0422	0.2562	0.1679	0.1721	0.0408	0.0418	0.0289	0.0296	16	16
15.00	-4.85	-22.00	17:21:52	62	12.42	96.36	-0.0055	0.2574	0.1933	0.1614	0.0485	0.0405	0.0343	0.0286	12	16
15.00	-4.35	-22.00	17:22:04	99	20.57	90.70	-0.0142	0.2593	0.1760	0.1703	0.0348	0.0337	0.0246	0.0238	16	25
15.00	-3.85	-22.00	17:22:17	68	14.33	98.26	-0.0357	0.3169	0.2027	0.1585	0.0485	0.0379	0.0343	0.0268	16	19
15.00	-3.35	-22.00	17:22:29	70	14.32	96.45	-0.0200	0.3002	0.1684	0.1596	0.0397	0.0377	0.0281	0.0266	12	16
15.00	-2.85	-22.00	17:22:42	101	20.56	96.39	-0.0116	0.2679	0.1392	0.1514	0.0273	0.0297	0.0193	0.0210	12	16
15.00	-2.35	-22.00	17:22:54	99	20.05	97.52	-0.0500	0.2387	0.1600	0.1745	0.0317	0.0346	0.0224	0.0244	12	19
15.00	-1.85	-22.00	17:23:07	85	17.47	95.15	0.0231	0.1848	0.1524	0.2351	0.0326	0.0503	0.0230	0.0355	12	16
15.00	-1.35	-22.00	17:23:20	98	19.94	99.17	-0.0373	0.1277	0.1720	0.2127	0.0342	0.0423	0.0242	0.0299	16	22
15.00	-0.85	-22.00	17:23:33	106	21.92	95.46	0.0017	0.0916	0.1710	0.3005	0.0327	0.0575	0.0231	0.0406	12	16
15.00	-0.35	-22.00	17:23:46	91	18.55	95.02	-0.0102	-0.0621	0.1716	0.2790	0.0354	0.0576	0.0251	0.0408	16	25
15.00	0.15	-22.00	17:24:00	89	18.97	94.04	0.0208	-0.1006	0.1766	0.2734	0.0369	0.0571	0.0261	0.0404	19	22
15.00	0.65	-22.00	17:24:11	119	24.08	92.85	-0.0326	-0.1384	0.1609	0.2537	0.0290	0.0458	0.0205	0.0324	19	35
15.00	1.15	-22.00	17:24:23	83	17.25	97.63	0.0114	-0.1293	0.1498	0.2033	0.0324	0.0440	0.0229	0.0311	16	19
15.00	1.65	-22.00	17:24:36	79	16.33	95.76	0.0288	-0.2071	0.1238	0.1747	0.0275	0.0388	0.0194	0.0274	16	19
15.00	2.15	-22.00	17:24:49	67	14.25	92.64	0.0183	-0.2875	0.1678	0.1720	0.0405	0.0415	0.0286	0.0293	16	28
15.00	2.65	-22.00	17:25:02	67	13.46	93.24	0.0173	-0.2780	0.1602	0.1217	0.0387	0.0294	0.0273	0.0208	16	19
15.00	3.15	-22.00	17:25:14	95	19.13	96.55	0.0446	-0.3077	0.1739	0.1754	0.0352	0.0355	0.0249	0.0251	12	19
15.00	3.65	-22.00	17:25:26	99	19.91	95.41	0.0143	-0.3036	0.1507	0.1552	0.0298	0.0307	0.0211	0.0217	19	25
15.00	4.15	-22.00	17:25:40	97	20.44	93.39	-0.0177	-0.2946	0.1787	0.1663	0.0357	0.0333	0.0253	0.0235	12	22
15.00	4.65	-22.00	17:25:52	65	14.09	95.05	0.0195	-0.2964	0.1701	0.1874	0.0417	0.0459	0.0295	0.0325	12	16
15.00	5.15	-22.00	17:26:04	94	19.91	96.14	-0.0048	-0.2763	0.1853	0.1844	0.0377	0.0375	0.0266	0.0265	19	19
15.00	5.65	-22.00	17:26:16	82	17.56	85.22	-0.0197	-0.3144	0.2196	0.1867	0.0478	0.0407	0.0338	0.0288	16	19
15.00	6.15	-22.00	17:26:29	112	22.62	92.16	-0.0291	-0.3684	0.2338	0.2253	0.0435	0.0419	0.0308	0.0296	12	16
15.00	6.65	-22.00	17:26:42	87	17.79	95.97	-0.0057	-0.3491	0.2043	0.1936	0.0432	0.0409	0.0305	0.0289	12	19
15.00	7.15	-22.00	17:26:55	84	17.05	90.88	-0.0227	-0.3268	0.1956	0.2200	0.0421	0.0473	0.0298	0.0335	12	19
15.00	7.15	-22.50	17:27:07	67	13.92	95.98	-0.0625	-0.3271	0.2112	0.1753	0.0509	0.0423	0.0360	0.0299	16	22
15.00	6.65	-22.50	17:27:19	88	17.65	94.22	-0.0620	-0.3345	0.2055	0.1990	0.0432	0.0418	0.0305	0.0296	16	19
15.00	6.15	-22.50	17:27:31	100	20.53	91.84	-0.0477	-0.2639	0.2195	0.2148	0.0432	0.0423	0.0306	0.0299	16	22
15.00	5.65	-22.50	17:27:43	89	17.94	95.28	-0.0504	-0.2618	0.1938	0.2046	0.0405	0.0428	0.0286	0.0302	16	22
15.00	5.15	-22.50	17:27:56	81	17.01	96.50	-0.0253	-0.2372	0.1760	0.1895	0.0386	0.0415	0.0273	0.0294	16	19
15.00	4.65	-22.50	17:28:08	90	19.63	96.47	-0.0122	-0.2109	0.1653	0.1862	0.0343	0.0387	0.0243	0.0274	16	16
15.00	4.15	-22.50	17:28:22	87	17.46	94.80	-0.0223	-0.2572	0.1867	0.1672	0.0395	0.0353	0.0279	0.0250	16	19
15.00	3.65	-22.50	17:28:34	87	17.59	93.42	-0.0331	-0.2709	0.1795	0.1642	0.0379	0.0347	0.0268	0.0245	12	19
15.00	3.15	-22.50	17:28:48	95	20.73	96.06	-0.0548	-0.2459	0.1576	0.1628	0.0319	0.0329	0.0225	0.0233	12	16
15.00	2.65	-22.50	17:29:00	63	12.40	93.31	-0.0259	-0.2200	0.1595	0.1476	0.0397	0.0367	0.0281	0.0260	16	22
15.00	2.15	-22.50	17:29:12	93	18.75	93.96	-0.0662	-0.1917	0.1409	0.1886	0.0288	0.0385	0.0204	0.0273	12	19
15.00	1.65	-22.50	17:29:25	109	22.11	96.12	-0.0647	-0.1772	0.1551	0.1985	0.0292	0.0374	0.0207	0.0265	16	19
15.00	1.15	-22.50	17:29:38	111	22.35	92.24	-0.0473	-0.1430	0.1626	0.2219	0.0304	0.0415	0.0215	0.0293	12	22
15.00	0.65	-22.50	17:29:50	91	18.59	89.72	-0.0246	-0.1751	0.1744	0.2197	0.0360	0.0454	0.0255	0.0321	16	22
15.00	0.15	-22.50	17:30:03	85	17.21	95.20	-0.1172	-0.1085	0.1376	0.2390	0.0294	0.0511	0.0208	0.0361	19	22
15.00	-0.35	-22.50	17:30:15	107	21.51	93.44	-0.0998	0.0077	0.1886	0.2683	0.0359	0.0511	0.0254	0.0361	22	25
15.00	-0.85	-22.50	17:30:28	104	21.26	89.07	-0.1135	0.0626	0.1719	0.2585	0.0332	0.0499	0.0235	0.0353	16	22
15.00	-1.35	-22.50	17:30:41	107	21.66	89.76	-0.0711	0.0933	0.1696	0.2548	0.0323	0.0485	0.0228	0.0343	16	22
15.00	-1.85	-22.50	17:30:54	90	18.91	94.83	-0.0639	0.1654	0.1389	0.2144	0.0289	0.0445	0.0204	0.0315	12	22
15.00	-2.35	-22.50	17:31:07	85	17.34	93.58	-0.0208	0.2170	0.1552	0.1901	0.0332	0.0407	0.0235	0.0288	12	22
15.00	-2.85	-22.50	17:31:20	88	17.92	91.93	-0.0416	0.2433	0.1509	0.1695	0.0317	0.0356	0.0224	0.0252	12	16
15.00	-3.35	-22.50	17:31:33	77	16.00	93.49	-0.0613	0.2522	0.1731	0.2014	0.0389	0.0453	0.0275	0.0320	12	16
15.00	-3.85	-22.50	17:31:45	75	15.30	97.92	-0.0497	0.2757	0.1822	0.1741	0.0415	0.0397	0.0294	0.0280	12	19
15.00	-4.35	-22.50	17:31:58	98	20.19	96.62	-0.0598	0.2536	0.1766	0.1536	0.0351	0.0306	0.0248	0.0216	16	22
15.00	-4.85	-22.50	17:32:09	57	11.68	95.24	-0.0277	0.2149	0.1683	0.1703	0.0441	0.0446	0.0312	0.0315	12	16
15.00	-5.35	-22.50	17:32:22	89	19.07	94.74	-0.0464	0.2268	0.1519	0.1667	0.0317	0.0348	0.0224	0.0246	16	19
15.00	-5.85	-22.50	17:32:34	100	20.51	98.40	-0.0610	0.2313	0.1926	0.1939	0.0379	0.0382	0.0268	0.0270	16	19
15.00	-6.35	-22.50	17:32:47	115	23.13	90.42	-0.0558	0.2775	0.2076	0.2033	0.0381	0.0373	0.0270	0.0264	16	16
15.00	-6.85	-22.50	17:33:01	96	19.70	95.00	-0.0280	0.3340	0.1996	0.1882	0.0401	0.0378	0.0284	0.0268	16	28
15.00	-5.35	-23.00	17:33:18	59	12.27	97.50	-0.0903	0.1913	0.1931	0.2119	0.0497	0.0545	0.0351	0.0386	16	38
15.00	-4.85	-23.00	17:33:30	39	7.54	95.79	-0.0743	0.1521	0.1814	0.1826	0.0577	0.0580	0.0408	0.0410	16	28
15.00	-4.35	-23.00	17:33:42	73	14.92	97.46	-0.0683	0.1453	0.1903	0.1612	0.0440	0.0372	0.0311	0.0263	12	28
15.00	-3.85	-23.00	17:33:56	90	18.21	94.81	-0.0639	0.1858	0.2011	0.1459	0.0418	0.0303	0.0295	0.0214	12	22
15.00	-3.35	-23.00	17:34:09	80	16.80	94.98	-0.0601	0.1617	0.1668	0.1457	0.0368	0.0321	0.0260	0.0227	12	25
15.00	-2.85	-23.00	17:34:23	84	17.77	90.78	-0.1086	0.1268	0.1851	0.2146	0.0398	0.0462	0.0282	0.0326	12	22
15.00	-2.35	-23.00	17:34:36	101	20.36	95.25	-0.1013	0.0734	0.1504	0.2129	0.0295	0.0417	0.0208	0.0295	12	22
15.00	-1.85	-23.00	17:34:50	85	17.20	95.14	-0.1030	0.1062	0.1823	0.1994	0.0390	0.0426	0.0276	0.0301	12	19
15.00	-1.35	-23.00	17:35:04	98	19.88	93.39	-0.1327	0.1224	0.1848	0.1926	0.0368	0.0383	0.0260	0.0271	12	16
15.00	-0.85	-23.00	17:35:17	110	22.11	96.69	-0.1409	0.0326	0.1542	0.2625	0.0289	0.0493	0.0205	0.0348	16	22
15.00	-0.35	-23.00	17:35:31	98	20.78	93.45	-0.2056	0.0368	0.1836	0.2675	0.0365	0.0532	0.0258	0.0376	16	16
15.00	0.15	-23.00	17:35:43	112	22.69	88.37	-0.1346	-0.0796	0.1706	0.2448	0.0317	0.0455	0.0224	0.0322	16	25
15.00	0.65	-23.00	17:35:57	102	20.58	93.95	-0.0930	-0.0727	0.1997	0.2207	0.0389	0.0430	0.0275	0.0304	12	19
15.00	1.15	-23.00	17:36:09	76	15.14	96.08	-0.0939	-0.1028	0.1916	0.2061	0.0434	0.0467	0.0307	0.0330	12	19
15.00	1.65	-23.00	17:36:22	90	18.69	91.82	-0.1164	-0.1350	0.1515	0.1577	0.0315	0.0328	0.0223	0.0232	12	22
15.00	2.15	-23.00	17:36:35	95	19.53	98.71	-0.0846	-0.1420	0.1659	0.1768	0.0335	0.0357	0.0237	0.0253	12	19
15.00	2.65	-23.00	17:36:48	74	14.89	100.00	-0.0722	-0.1078	0.1595	0.1745	0.0366	0.0400	0.0259	0.0283	12	19
15.00	3.15	-23.00	17:37:00	79	15.91	95.76	-0.0666	-0.1680	0.1520	0.1552	0.0337	0.0344	0.0239	0.0244	12	19
15.00	3.65	-23.00	17:37:12	68	13.85	94.26	-0.0422	-0.2110	0.1730	0.1603	0.0414	0.0384	0.0293	0.0271	12	19
15.00	4.15	-23.00	17:37:24	84	17.00	92.41	-0.0622	-0.1562	0.1757	0.1682	0.0378	0.0362	0.0267	0.0256	16	25
15.00	4.65	-23.00	17:37:37	91	19.14	96.93	-0.0524	-0.1675	0.1728	0.1651	0.0357	0.0341	0.0252	0.0241	12	19
15.00	5.15	-23.00	17:37:50	123	25.29	93.60	-0.0824	-0.1463	0.1597	0.2093	0.0283	0.0371	0.0200	0.0263	12	19
15.00	4.15	-23.50	17:38:05	85	17.95	79.76	-0.1097	-0.1031	0.1935	0.1933	0.0414	0.0413	0.0293	0.0292	12	22
15.00	3.65	-23.50	17:38:18	69	14.15	91.58	-0.0408	-0.0585	0.1466	0.1543	0.0348	0.0367	0.0246	0.0259	12	22
15.00	3.15	-23.50	17:38:31	68	14.00	92.63	-0.0809	-0.0796	0.1608	0.1704	0.0385	0.0408	0.0272	0.0288	12	19
15.00	2.65	-23.50	17:38:44	68	14.09	94.92	-0.1268	-0.0346	0.1341	0.1767	0.0321	0.0423	0.0227	0.0299	12	19
15.00	2.15	-23.50	17:38:56	102	20.60	92.98	-0.0917	-0.0283	0.1836	0.1968	0.0358	0.0384	0.0253	0.0271	12	22
15.00	1.65	-23.50	17:39:08	106	21.38	92.53	-0.1362	-0.0615	0.1712	0.1921	0.0328	0.0367	0.0232	0.0260	12	16
15.00	1.15	-23.50	17:39:20	89	18.49	92.42	-0.1471	-0.0722	0.1755	0.2242	0.0367	0.0468	0.0259	0.0331	16	22
15.00	0.65	-23.50	17:39:33	109	22.11	95.60	-0.1435	-0.0242	0.2021	0.2214	0.0381	0.0418	0.0269	0.0295	16	16
15.00	0.15	-23.50	17:39:45	115	23.21	88.87	-0.2152	0.0041	0.1866	0.2612	0.0343	0.0479	0.0242	0.0339	16	19
15.00	-0.35	-23.50	17:39:58	85	17.62	94.88	-0.1911	0.0159	0.1824	0.2009	0.0390	0.0430	0.0276	0.0304	22	19
15.00	-0.85	-23.50	17:40:11	106	21.35	88.47	-0.1830	0.0092	0.2178	0.2536	0.0417	0.0485	0.0295	0.0343	12	16
15.00	-1.35	-23.50	17:40:23	107	21.82	93.02	-0.1525	0.0161	0.1916	0.2142	0.0365	0.0408	0.0258	0.0288	16	19
15.00	-1.85	-23.50	17:40:36	90	18.37	92.94	-0.1319	0.1190	0.1706	0.1826	0.0354	0.0379	0.0251	0.0268	12	19
15.00	-2.35	-23.50	17:40:48	87	17.94	95.80	-0.1353	0.0512	0.1725	0.1992	0.0365	0.0421	0.0258	0.0298	12	16
15.00	-2.85	-23.50	17:41:01	93	18.87	95.79	-0.1441	0.0801	0.1589	0.1939	0.0325	0.0396	0.0230	0.0280	12	16
15.00	-3.35	-23.50	17:41:13	71	14.91	87.48	-0.0831	0.1054	0.1841	0.1958	0.0431	0.0459	0.0305	0.0324	16	25
15.00	-3.85	-23.50	17:41:26	89	18.09	97.88	-0.1200	0.0670	0.1682	0.1746	0.0351	0.0365	0.0248	0.0258	12	16
15.00	-3.35	-24.00	17:41:39	102	21.02	88.80	-0.1069	-0.0424	0.1650	0.1476	0.0322	0.0288	0.0228	0.0204	12	19
15.00	-2.85	-24.00	17:41:52	87	17.92	96.75	-0.1218	0.0230	0.1869	0.1889	0.0395	0.0399	0.0279	0.0282	12	22
15.00	-2.35	-24.00	17:42:05	120	24.19	96.74	-0.1543	-0.0010	0.2053	0.2051	0.0369	0.0368	0.0261	0.0261	12	19
15.00	-1.85	-24.00	17:42:19	110	22.26	91.50	-0.1460	0.0057	0.1936	0.1966	0.0363	0.0369	0.0257	0.0261	12	19
15.00	-1.35	-24.00	17:42:31	106	21.47	91.26	-0.2256	0.0176	0.2032	0.1929	0.0389	0.0369	0.0275	0.0261	12	22
15.00	-0.85	-24.00	17:42:44	118	23.75	96.41	-0.1938	-0.0129	0.1790	0.2591	0.0324	0.0469	0.0229	0.0332	19	16
15.00	-0.35	-24.00	17:42:56	101	21.45	94.75	-0.2553	0.0072	0.1852	0.2195	0.0363	0.0430	0.0257	0.0304	12	16
15.00	0.15	-24.00	17:43:09	88	18.08	92.66	-0.1843	0.0088	0.2102	0.2388	0.0442	0.0502	0.0312	0.0355	19	19
15.00	0.65	-24.00	17:43:22	114	24.11	94.04	-0.1579	-0.0414	0.2016	0.2241	0.0372	0.0413	0.0263	0.0292	16	16
15.00	1.15	-24.00	17:43:34	117	23.51	81.94	-0.0907	0.0147	0.2120	0.2026	0.0386	0.0369	0.0273	0.0261	12	19
15.00	1.65	-24.00	17:43:46	121	24.71	72.24	-0.1406	0.0332	0.2184	0.2084	0.0391	0.0373	0.0276	0.0264	16	16
15.00	2.15	-24.00	17:43:58	112	22.50	91.65	-0.1307	-0.0175	0.1660	0.2025	0.0309	0.0377	0.0218	0.0266	12	25
15.00	2.65	-24.00	17:44:10	79	16.64	95.83	-0.1210	0.0433	0.1944	0.1768	0.0431	0.0392	0.0305	0.0278	12	19
15.00	3.15	-24.00	17:44:23	67	13.69	97.15	-0.1063	0.0112	0.1747	0.1568	0.0422	0.0378	0.0298	0.0267	12	19
15.00	2.65	-24.50	17:44:35	74	14.91	91.85	-0.1577	0.0881	0.1837	0.1668	0.0421	0.0383	0.0298	0.0271	16	16
15.00	2.15	-24.50	17:44:48	85	16.81	88.87	-0.1153	0.0710	0.1753	0.1646	0.0375	0.0352	0.0265	0.0249	22	19
15.00	1.65	-24.50	17:45:02	131	26.25	95.47	-0.1428	0.0329	0.1853	0.1960	0.0319	0.0337	0.0225	0.0238	12	19
15.00	1.15	-24.50	17:45:15	116	24.15	89.63	-0.1646	-0.0198	0.2104	0.1986	0.0385	0.0363	0.0272	0.0257	12	19
15.00	0.65	-24.50	17:45:28	112	22.32	95.50	-0.1993	0.0112	0.2278	0.2123	0.0424	0.0395	0.0300	0.0279	12	16
15.00	0.15	-24.50	17:45:41	114	23.43	95.81	-0.1795	0.0109	0.2297	0.2642	0.0424	0.0487	0.0299	0.0344	16	19
15.00	-0.35	-24.50	17:45:53	104	21.05	84.39	-0.2213	0.0128	0.2091	0.2494	0.0404	0.0482	0.0286	0.0341	12	16
15.00	-0.85	-24.50	17:46:05	89	17.96	94.28	-0.2663	-0.0129	0.1840	0.2607	0.0384	0.0545	0.0272	0.0385	16	19
15.00	-1.35	-24.50	17:46:18	108	21.90	88.66	-0.2360	-0.0402	0.2152	0.2026	0.0408	0.0384	0.0288	0.0271	16	22
15.00	-1.85	-24.50	17:46:30	106	21.98	95.34	-0.1488	-0.0399	0.1942	0.2199	0.0371	0.0421	0.0263	0.0297	12	19
15.00	-2.35	-24.50	17:46:43	95	19.37	87.94	-0.1628	-0.0605	0.1912	0.2030	0.0387	0.0410	0.0273	0.0290	22	19
15.00	-2.85	-24.50	17:46:55	110	22.63	91.68	-0.1582	-0.0057	0.1518	0.1826	0.0285	0.0343	0.0201	0.0242	16	22
15.00	-2.35	-25.00	17:47:08	91	18.49	92.13	-0.1295	-0.0639	0.1996	0.1889	0.0412	0.0390	0.0292	0.0276	16	22
15.00	-1.85	-25.00	17:47:21	116	24.40	82.45	-0.2055	-0.0678	0.1921	0.2010	0.0351	0.0367	0.0248	0.0260	12	16
15.00	-1.35	-25.00	17:47:33	105	21.59	92.63	-0.2508	0.0064	0.2040	0.2099	0.0392	0.0403	0.0277	0.0285	16	16
15.00	-0.85	-25.00	17:47:45	102	20.48	96.23	-0.2619	-0.0584	0.1883	0.2167	0.0367	0.0423	0.0260	0.0299	12	16
15.00	-0.35	-25.00	17:47:58	109	22.34	94.25	-0.2559	0.0360	0.2301	0.2482	0.0434	0.0468	0.0307	0.0331	12	19
15.00	0.15	-25.00	17:48:11	97	20.23	91.95	-0.2022	-0.0123	0.2648	0.2441	0.0530	0.0488	0.0375	0.0345	12	19
