DXEX v3
C:\Documents and Settings\Prof. Werneck\Desktop\Testes_HTP\Testes\Testes_Topo\15mm\15mm_campo_topo_t05.lda
11:27:53
15.00 mm;-0.85 mm;0.00 mm
15_90_sub1
"X [mm]"	"Y [mm]"	"Z [mm]"	"Date_Time"	"Count{1}"	"Data Rate{1} [#/s]"	"Validation{1} [%]"	"LDA1-Mean [m/s]"	"LDA2-Mean [m/s]"	"LDA1-RMS [m/s]"	"LDA2-RMS [m/s]"	"LDA1-MeanConf [m/s]"	"LDA2-MeanConf [m/s]"	"LDA1-RMSConf [m/s]"	"LDA2-RMSConf [m/s]"	"LDA1-AnodeCur [uA]"	"LDA2-AnodeCur [uA]"	
15.00	-4.35	-21.00	13:21:06	105	20.70	93.85	0.0060	0.2387	0.1826	0.1766	0.0351	0.0339	0.0248	0.0240	19	22
15.00	-3.85	-21.00	13:21:20	115	23.16	96.12	0.0199	0.2639	0.1765	0.1867	0.0324	0.0343	0.0229	0.0242	19	22
15.00	-3.35	-21.00	13:21:33	112	23.22	96.46	-0.0020	0.2405	0.1741	0.1788	0.0324	0.0333	0.0229	0.0235	16	19
15.00	-2.85	-21.00	13:21:45	117	24.06	98.57	0.0566	0.2543	0.1427	0.1883	0.0260	0.0343	0.0184	0.0242	19	22
15.00	-2.35	-21.00	13:21:58	104	20.88	92.05	0.0901	0.2009	0.1693	0.1818	0.0327	0.0351	0.0231	0.0248	19	22
15.00	-1.85	-21.00	13:22:10	161	32.63	97.74	0.0781	0.1396	0.1574	0.2345	0.0244	0.0363	0.0172	0.0257	16	19
15.00	-1.35	-21.00	13:22:22	111	22.40	98.61	0.1285	0.1712	0.1743	0.2473	0.0326	0.0462	0.0230	0.0327	16	19
15.00	-0.85	-21.00	13:22:34	107	21.70	95.07	0.1367	0.0866	0.1856	0.2561	0.0353	0.0488	0.0250	0.0345	19	19
15.00	-0.35	-21.00	13:22:47	116	23.80	97.10	0.1329	0.0092	0.1985	0.3273	0.0363	0.0598	0.0257	0.0423	22	25
15.00	0.15	-21.00	13:23:00	129	26.60	75.17	0.1317	-0.0728	0.1588	0.2977	0.0275	0.0516	0.0195	0.0365	25	22
15.00	0.65	-21.00	13:23:13	117	23.44	96.12	0.1429	-0.1257	0.1678	0.2584	0.0305	0.0470	0.0216	0.0332	19	22
15.00	1.15	-21.00	13:23:25	131	27.55	94.94	0.1204	-0.1902	0.1508	0.1985	0.0259	0.0341	0.0183	0.0241	19	22
15.00	1.65	-21.00	13:23:38	119	23.91	96.19	0.1215	-0.2313	0.1360	0.1728	0.0245	0.0312	0.0174	0.0220	16	19
15.00	2.15	-21.00	13:23:50	87	17.64	98.18	0.1050	-0.1954	0.1532	0.1612	0.0324	0.0341	0.0229	0.0241	16	22
15.00	2.65	-21.00	13:24:03	126	25.39	93.18	0.0769	-0.2626	0.1557	0.1706	0.0273	0.0299	0.0193	0.0211	19	22
15.00	3.15	-21.00	13:24:15	131	26.62	93.01	0.0651	-0.2439	0.1633	0.1555	0.0281	0.0267	0.0198	0.0189	16	19
15.00	3.65	-21.00	13:24:27	100	20.45	95.60	0.0836	-0.2979	0.1828	0.1570	0.0360	0.0309	0.0255	0.0219	19	19
15.00	4.15	-21.00	13:24:40	121	24.33	93.12	0.0566	-0.2353	0.1903	0.1683	0.0340	0.0301	0.0241	0.0213	16	22
15.00	4.65	-21.00	13:24:52	140	28.61	95.59	0.0386	-0.2381	0.1825	0.1800	0.0303	0.0299	0.0215	0.0212	16	22
15.00	5.15	-21.00	13:25:05	151	30.54	98.65	0.0400	-0.2496	0.1753	0.1851	0.0281	0.0296	0.0198	0.0209	16	19
15.00	5.65	-21.00	13:25:17	134	27.07	96.02	0.0419	-0.2437	0.1899	0.1970	0.0323	0.0335	0.0228	0.0237	22	19
15.00	6.15	-21.00	13:25:30	159	32.32	95.11	0.0280	-0.2569	0.1940	0.2265	0.0302	0.0353	0.0214	0.0250	22	16
15.00	6.65	-21.00	13:25:42	122	24.60	90.15	0.0068	-0.3597	0.1956	0.2208	0.0349	0.0393	0.0246	0.0278	19	19
15.00	7.15	-21.00	13:25:54	140	28.72	96.41	0.0052	-0.3657	0.1822	0.1941	0.0303	0.0323	0.0214	0.0228	19	19
15.00	7.15	-21.50	13:26:06	116	23.56	91.41	-0.0167	-0.3442	0.2060	0.1592	0.0376	0.0291	0.0266	0.0206	19	19
15.00	6.65	-21.50	13:26:18	137	27.47	98.38	-0.0290	-0.3387	0.2122	0.1984	0.0357	0.0333	0.0252	0.0236	22	22
15.00	6.15	-21.50	13:26:31	142	28.68	92.56	0.0110	-0.3284	0.2358	0.1915	0.0389	0.0316	0.0275	0.0224	28	19
15.00	5.65	-21.50	13:26:44	104	20.85	88.17	-0.0622	-0.3196	0.1929	0.1992	0.0372	0.0385	0.0263	0.0272	22	19
15.00	5.15	-21.50	13:26:55	132	26.81	96.72	0.0264	-0.2859	0.1957	0.1711	0.0335	0.0293	0.0237	0.0207	22	19
15.00	4.65	-21.50	13:27:08	127	26.11	93.51	0.0444	-0.2641	0.1526	0.1743	0.0267	0.0304	0.0188	0.0215	16	19
15.00	4.15	-21.50	13:27:21	149	30.24	93.58	0.0232	-0.2858	0.1722	0.1662	0.0277	0.0268	0.0196	0.0189	19	19
15.00	3.65	-21.50	13:27:33	124	25.75	95.42	0.0191	-0.2851	0.1765	0.1775	0.0312	0.0314	0.0221	0.0222	19	22
15.00	3.15	-21.50	13:27:46	140	28.44	92.34	0.0052	-0.3054	0.1572	0.1757	0.0261	0.0292	0.0185	0.0207	16	19
15.00	2.65	-21.50	13:27:58	109	22.00	95.47	0.0337	-0.2896	0.1441	0.1561	0.0272	0.0294	0.0192	0.0208	16	19
15.00	2.15	-21.50	13:28:10	98	19.72	100.00	0.0442	-0.2946	0.1336	0.1779	0.0266	0.0354	0.0188	0.0250	16	22
15.00	1.65	-21.50	13:28:22	99	20.00	89.49	0.0722	-0.2365	0.1383	0.1835	0.0274	0.0363	0.0194	0.0257	16	80
15.00	1.15	-21.50	13:28:35	116	23.65	94.17	0.0920	-0.2397	0.1387	0.1789	0.0254	0.0327	0.0179	0.0231	19	28
15.00	0.65	-21.50	13:28:48	115	23.38	94.16	0.0623	-0.1342	0.1725	0.2551	0.0317	0.0468	0.0224	0.0331	16	19
15.00	0.15	-21.50	13:29:00	111	22.48	88.06	0.0516	-0.0938	0.1727	0.2922	0.0323	0.0546	0.0228	0.0386	28	19
15.00	-0.35	-21.50	13:29:12	146	29.43	88.00	0.0446	-0.0083	0.1984	0.2936	0.0323	0.0478	0.0228	0.0338	22	19
15.00	-0.85	-21.50	13:29:24	123	24.85	91.71	0.0798	0.1038	0.1589	0.3020	0.0282	0.0536	0.0199	0.0379	16	19
15.00	-1.35	-21.50	13:29:37	121	25.35	91.46	0.0633	0.1279	0.1713	0.2439	0.0307	0.0436	0.0217	0.0309	16	19
15.00	-1.85	-21.50	13:29:49	126	25.50	95.53	0.0388	0.1875	0.1326	0.2317	0.0232	0.0406	0.0164	0.0287	16	48
15.00	-2.35	-21.50	13:30:01	106	22.00	97.73	0.0477	0.2326	0.1440	0.1847	0.0275	0.0353	0.0195	0.0250	16	25
15.00	-2.85	-21.50	13:30:14	132	26.59	97.59	0.0289	0.3075	0.1562	0.1789	0.0267	0.0306	0.0189	0.0217	16	19
15.00	-3.35	-21.50	13:30:27	108	22.05	98.08	0.0491	0.2970	0.1379	0.2016	0.0261	0.0382	0.0185	0.0270	16	19
15.00	-3.85	-21.50	13:30:40	111	22.44	92.71	-0.0007	0.2990	0.1658	0.1472	0.0310	0.0275	0.0219	0.0194	16	19
15.00	-4.35	-21.50	13:30:53	82	16.53	89.51	-0.0132	0.2675	0.1875	0.1690	0.0408	0.0368	0.0289	0.0260	16	19
15.00	-4.85	-21.50	13:31:06	92	18.70	79.63	-0.0133	0.2511	0.1681	0.1813	0.0345	0.0373	0.0244	0.0263	19	22
15.00	-5.35	-21.50	13:31:18	113	23.37	94.44	-0.0072	0.2548	0.1718	0.1720	0.0318	0.0318	0.0225	0.0225	16	16
15.00	-5.85	-21.50	13:31:31	98	19.84	98.46	0.0258	0.2694	0.1612	0.1908	0.0321	0.0380	0.0227	0.0268	19	16
15.00	-6.35	-21.50	13:31:43	137	27.50	96.19	-0.0159	0.2816	0.2110	0.1999	0.0355	0.0336	0.0251	0.0238	25	22
15.00	-6.85	-21.50	13:31:55	154	30.38	93.71	-0.0417	0.2983	0.2254	0.1919	0.0357	0.0304	0.0253	0.0215	19	16
15.00	-6.85	-22.00	13:32:08	139	28.47	94.63	-0.0266	0.3080	0.2081	0.1927	0.0347	0.0322	0.0246	0.0227	16	19
15.00	-6.35	-22.00	13:32:20	133	26.87	93.40	-0.0382	0.3293	0.2324	0.1976	0.0396	0.0337	0.0280	0.0238	19	19
15.00	-5.85	-22.00	13:32:33	132	26.21	91.75	-0.0255	0.2769	0.2085	0.1917	0.0357	0.0328	0.0252	0.0232	19	19
15.00	-5.35	-22.00	13:32:45	93	19.07	93.74	0.0225	0.2870	0.1749	0.1482	0.0357	0.0303	0.0253	0.0214	16	19
15.00	-4.85	-22.00	13:32:57	66	13.37	99.09	0.0140	0.2256	0.1684	0.1582	0.0409	0.0384	0.0289	0.0272	16	19
15.00	-4.35	-22.00	13:33:09	109	22.67	76.65	-0.0258	0.2582	0.1523	0.1588	0.0287	0.0299	0.0203	0.0212	12	22
15.00	-3.85	-22.00	13:33:22	98	19.63	98.42	-0.0423	0.2614	0.1809	0.1479	0.0360	0.0294	0.0255	0.0208	16	19
15.00	-3.35	-22.00	13:33:34	118	24.41	92.90	-0.0166	0.2753	0.1677	0.1831	0.0304	0.0332	0.0215	0.0235	16	19
15.00	-2.85	-22.00	13:33:47	119	23.81	95.52	0.0076	0.2803	0.1504	0.1632	0.0271	0.0294	0.0192	0.0208	12	19
15.00	-2.35	-22.00	13:33:59	109	22.08	99.31	0.0198	0.2498	0.1574	0.1889	0.0297	0.0356	0.0210	0.0252	16	19
15.00	-1.85	-22.00	13:34:13	144	28.84	97.10	-0.0305	0.1940	0.1524	0.2108	0.0250	0.0345	0.0177	0.0244	16	16
15.00	-1.35	-22.00	13:34:26	113	22.71	97.97	-0.0035	0.1347	0.1723	0.2548	0.0319	0.0472	0.0226	0.0334	16	19
15.00	-0.85	-22.00	13:34:39	132	26.58	93.18	0.0123	0.1362	0.1771	0.2451	0.0303	0.0420	0.0214	0.0297	16	22
15.00	-0.35	-22.00	13:34:51	140	27.93	93.43	-0.0165	0.0230	0.1827	0.2785	0.0304	0.0463	0.0215	0.0327	22	25
15.00	0.15	-22.00	13:35:03	117	24.15	94.90	-0.0097	-0.0829	0.1781	0.2544	0.0324	0.0463	0.0229	0.0327	22	22
15.00	0.65	-22.00	13:35:15	115	23.06	95.12	0.0083	-0.0751	0.1631	0.2686	0.0299	0.0493	0.0212	0.0349	19	19
15.00	1.15	-22.00	13:35:27	139	28.43	93.45	0.0078	-0.1712	0.1505	0.2213	0.0251	0.0369	0.0178	0.0261	16	22
15.00	1.65	-22.00	13:35:40	109	22.04	97.75	-0.0015	-0.2071	0.1266	0.1902	0.0239	0.0359	0.0169	0.0254	19	19
15.00	2.15	-22.00	13:35:53	90	18.73	97.00	-0.0464	-0.2351	0.1342	0.1547	0.0279	0.0321	0.0197	0.0227	16	22
15.00	2.65	-22.00	13:36:05	86	17.35	97.33	-0.0111	-0.2915	0.1430	0.1977	0.0304	0.0420	0.0215	0.0297	16	19
15.00	3.15	-22.00	13:36:17	128	26.29	98.79	0.0174	-0.2891	0.1866	0.1819	0.0324	0.0316	0.0229	0.0224	12	19
15.00	3.65	-22.00	13:36:31	133	27.10	96.25	-0.0109	-0.2872	0.1968	0.1776	0.0336	0.0303	0.0237	0.0214	16	19
15.00	4.15	-22.00	13:36:44	116	23.72	98.68	0.0183	-0.2719	0.1770	0.1773	0.0323	0.0324	0.0229	0.0229	19	22
15.00	4.65	-22.00	13:36:56	101	20.45	97.86	-0.0200	-0.2815	0.1686	0.1851	0.0331	0.0363	0.0234	0.0257	19	22
15.00	5.15	-22.00	13:37:08	111	22.80	97.83	-0.0313	-0.2706	0.1639	0.2068	0.0306	0.0386	0.0217	0.0273	19	19
15.00	5.65	-22.00	13:37:21	123	25.16	96.49	-0.0096	-0.3421	0.2016	0.1892	0.0358	0.0336	0.0253	0.0237	19	19
15.00	6.15	-22.00	13:37:34	140	28.71	93.02	-0.0423	-0.3475	0.2323	0.1942	0.0386	0.0323	0.0273	0.0228	16	19
15.00	6.65	-22.00	13:37:46	109	21.77	92.02	-0.0301	-0.2978	0.2103	0.2040	0.0397	0.0385	0.0280	0.0272	19	19
15.00	7.15	-22.00	13:37:58	126	25.51	97.27	-0.0207	-0.3527	0.1972	0.1891	0.0346	0.0331	0.0244	0.0234	19	19
15.00	7.15	-22.50	13:38:10	116	23.96	94.88	-0.0842	-0.3276	0.2216	0.1901	0.0405	0.0347	0.0286	0.0246	19	22
15.00	6.65	-22.50	13:38:23	116	23.95	89.07	-0.0026	-0.3243	0.2112	0.2339	0.0386	0.0428	0.0273	0.0302	19	22
15.00	6.15	-22.50	13:38:37	120	24.62	99.02	-0.0373	-0.2755	0.2138	0.2417	0.0384	0.0434	0.0272	0.0307	22	25
15.00	5.65	-22.50	13:38:49	91	18.59	94.02	-0.0184	-0.2455	0.1802	0.2202	0.0372	0.0455	0.0263	0.0322	19	22
15.00	5.15	-22.50	13:39:01	95	19.20	98.24	-0.0759	-0.2355	0.1853	0.1709	0.0375	0.0346	0.0265	0.0244	19	22
15.00	4.65	-22.50	13:39:13	103	20.82	97.89	-0.0234	-0.2395	0.1519	0.1917	0.0295	0.0372	0.0209	0.0263	22	22
15.00	4.15	-22.50	13:39:26	97	19.67	91.64	-0.0554	-0.2393	0.1581	0.1662	0.0316	0.0332	0.0224	0.0235	19	22
15.00	3.65	-22.50	13:39:38	109	21.77	96.53	-0.0285	-0.2536	0.1812	0.1923	0.0342	0.0363	0.0242	0.0256	16	19
15.00	3.15	-22.50	13:39:50	114	22.94	97.48	-0.0488	-0.2485	0.1750	0.1535	0.0323	0.0283	0.0228	0.0200	16	22
15.00	2.65	-22.50	13:40:02	94	18.92	94.17	-0.0181	-0.2132	0.1320	0.1754	0.0268	0.0357	0.0190	0.0252	16	19
15.00	2.15	-22.50	13:40:15	94	18.86	90.68	-0.0382	-0.1827	0.1494	0.2016	0.0304	0.0410	0.0215	0.0290	19	19
15.00	1.65	-22.50	13:40:27	148	30.28	96.98	-0.0623	-0.1619	0.1318	0.1872	0.0213	0.0303	0.0151	0.0214	16	22
15.00	1.15	-22.50	13:40:40	176	36.27	98.09	-0.0593	-0.1518	0.1473	0.1881	0.0218	0.0279	0.0154	0.0197	19	22
15.00	0.65	-22.50	13:40:52	127	25.58	95.06	-0.0778	-0.1084	0.1575	0.2359	0.0275	0.0412	0.0194	0.0291	16	19
15.00	0.15	-22.50	13:41:05	126	26.17	96.18	-0.1008	-0.0714	0.1816	0.2767	0.0318	0.0485	0.0225	0.0343	19	19
15.00	-0.35	-22.50	13:41:17	134	26.97	88.98	-0.1209	0.0152	0.1900	0.2573	0.0323	0.0437	0.0228	0.0309	22	19
15.00	-0.85	-22.50	13:41:30	144	29.35	97.25	-0.0931	0.1053	0.1640	0.2544	0.0269	0.0417	0.0190	0.0295	16	19
15.00	-1.35	-22.50	13:41:42	141	28.41	96.47	-0.0660	0.0860	0.1810	0.2416	0.0300	0.0400	0.0212	0.0283	19	22
15.00	-1.85	-22.50	13:41:55	82	16.69	100.00	-0.0765	0.1677	0.1472	0.2044	0.0321	0.0445	0.0227	0.0315	16	19
15.00	-2.35	-22.50	13:42:07	82	16.67	99.09	-0.0833	0.2143	0.1427	0.1693	0.0311	0.0369	0.0220	0.0261	12	16
15.00	-2.85	-22.50	13:42:19	109	22.14	76.49	-0.0452	0.2422	0.1368	0.1629	0.0258	0.0307	0.0182	0.0217	16	19
15.00	-3.35	-22.50	13:42:31	102	20.69	90.60	-0.0398	0.2564	0.1711	0.1591	0.0334	0.0310	0.0236	0.0219	16	19
15.00	-3.85	-22.50	13:42:44	99	20.09	98.32	-0.0528	0.2410	0.1836	0.1777	0.0364	0.0352	0.0257	0.0249	16	19
15.00	-4.35	-22.50	13:42:56	112	22.76	98.69	-0.0488	0.2695	0.1447	0.2022	0.0269	0.0376	0.0190	0.0266	16	19
15.00	-4.85	-22.50	13:43:09	66	13.63	96.73	-0.0404	0.2161	0.1778	0.2025	0.0432	0.0492	0.0306	0.0348	19	22
15.00	-5.35	-22.50	13:43:22	98	20.43	96.50	-0.0374	0.2658	0.1635	0.1899	0.0325	0.0378	0.0230	0.0267	19	19
15.00	-5.85	-22.50	13:43:35	127	26.06	97.46	-0.0078	0.2281	0.2134	0.1935	0.0373	0.0338	0.0263	0.0239	22	25
15.00	-6.35	-22.50	13:43:47	112	22.57	96.09	0.0156	0.2684	0.2389	0.2138	0.0444	0.0398	0.0314	0.0281	22	22
15.00	-6.85	-22.50	13:43:59	130	27.11	93.88	-0.0429	0.3521	0.2113	0.2106	0.0365	0.0363	0.0258	0.0257	19	25
15.00	-5.35	-23.00	13:44:16	96	19.25	93.96	-0.0808	0.1944	0.1502	0.1688	0.0302	0.0339	0.0214	0.0240	16	22
15.00	-4.85	-23.00	13:44:29	77	15.19	87.66	-0.0624	0.1244	0.1428	0.1770	0.0321	0.0398	0.0227	0.0281	16	28
15.00	-4.35	-23.00	13:44:42	82	16.88	96.29	-0.0581	0.1268	0.1815	0.1604	0.0395	0.0349	0.0279	0.0247	16	25
15.00	-3.85	-23.00	13:44:55	121	24.28	96.71	-0.0736	0.1369	0.1900	0.1868	0.0340	0.0334	0.0240	0.0236	16	22
15.00	-3.35	-23.00	13:45:07	123	24.83	97.33	-0.0700	0.1410	0.1620	0.1536	0.0287	0.0272	0.0203	0.0193	16	22
15.00	-2.85	-23.00	13:45:19	105	21.67	92.00	-0.0705	0.1477	0.1553	0.1968	0.0299	0.0378	0.0211	0.0267	16	19
15.00	-2.35	-23.00	13:45:32	127	25.52	90.78	-0.1125	0.1004	0.1617	0.1945	0.0282	0.0340	0.0200	0.0240	16	22
15.00	-1.85	-23.00	13:45:45	100	20.26	98.86	-0.1460	0.1380	0.1363	0.2040	0.0268	0.0402	0.0190	0.0284	19	19
15.00	-1.35	-23.00	13:45:57	121	24.62	97.68	-0.0675	0.0885	0.1750	0.2364	0.0313	0.0423	0.0221	0.0299	16	19
15.00	-0.85	-23.00	13:46:09	120	24.28	93.87	-0.1492	0.0265	0.1969	0.2515	0.0354	0.0452	0.0250	0.0320	16	19
15.00	-0.35	-23.00	13:46:22	138	27.94	98.37	-0.1527	0.0004	0.1698	0.2799	0.0284	0.0469	0.0201	0.0331	19	19
15.00	0.15	-23.00	13:46:35	146	29.52	94.47	-0.1520	-0.0125	0.1903	0.2430	0.0310	0.0396	0.0219	0.0280	19	22
15.00	0.65	-23.00	13:46:48	127	25.58	97.14	-0.1145	-0.0598	0.1947	0.2405	0.0340	0.0420	0.0240	0.0297	19	19
15.00	1.15	-23.00	13:47:00	139	28.23	95.57	-0.1191	-0.0799	0.1706	0.2018	0.0285	0.0337	0.0201	0.0238	16	19
15.00	1.65	-23.00	13:47:12	106	21.37	98.68	-0.0814	-0.0899	0.1461	0.1769	0.0280	0.0338	0.0198	0.0239	16	19
15.00	2.15	-23.00	13:47:25	134	26.73	91.79	-0.0589	-0.0996	0.1482	0.1834	0.0252	0.0312	0.0178	0.0220	19	22
15.00	2.65	-23.00	13:47:37	69	14.48	97.17	-0.0670	-0.1706	0.1593	0.1778	0.0379	0.0423	0.0268	0.0299	19	19
15.00	3.15	-23.00	13:47:50	89	18.25	92.36	-0.0649	-0.1571	0.1612	0.1495	0.0337	0.0312	0.0238	0.0221	16	19
15.00	3.65	-23.00	13:48:01	80	16.16	97.75	-0.0022	-0.1742	0.1486	0.1796	0.0328	0.0396	0.0232	0.0280	16	22
15.00	4.15	-23.00	13:48:14	120	24.23	95.93	-0.0736	-0.1760	0.1656	0.1594	0.0298	0.0286	0.0210	0.0203	22	22
15.00	4.65	-23.00	13:48:26	118	24.48	87.81	-0.0559	-0.1093	0.1815	0.2031	0.0329	0.0368	0.0233	0.0260	16	22
15.00	5.15	-23.00	13:48:38	131	26.54	97.39	-0.0612	-0.1633	0.1581	0.1892	0.0272	0.0325	0.0192	0.0230	16	22
15.00	4.15	-23.50	13:48:54	106	21.74	94.45	-0.1041	-0.0266	0.1999	0.1766	0.0382	0.0338	0.0270	0.0239	19	25
15.00	3.65	-23.50	13:49:06	72	15.12	97.04	-0.0929	-0.1040	0.1615	0.1615	0.0376	0.0376	0.0266	0.0266	19	28
15.00	3.15	-23.50	13:49:19	88	17.89	98.54	-0.0610	-0.0218	0.1495	0.1857	0.0314	0.0390	0.0222	0.0276	16	22
15.00	2.65	-23.50	13:49:32	110	22.24	97.63	-0.0854	-0.0335	0.1525	0.1968	0.0286	0.0369	0.0202	0.0261	16	19
15.00	2.15	-23.50	13:49:44	125	24.83	95.60	-0.1202	-0.0821	0.1489	0.1768	0.0262	0.0311	0.0185	0.0220	16	19
15.00	1.65	-23.50	13:49:56	131	26.80	97.25	-0.1430	-0.0571	0.2068	0.1924	0.0356	0.0331	0.0251	0.0234	19	19
15.00	1.15	-23.50	13:50:08	143	28.84	96.31	-0.1164	-0.0530	0.1719	0.2180	0.0283	0.0359	0.0200	0.0254	19	22
15.00	0.65	-23.50	13:50:22	133	26.97	97.17	-0.1494	-0.0179	0.2117	0.2193	0.0361	0.0374	0.0255	0.0264	19	19
15.00	0.15	-23.50	13:50:34	163	34.49	98.15	-0.1830	-0.0442	0.2053	0.2106	0.0316	0.0324	0.0224	0.0229	25	19
15.00	-0.35	-23.50	13:50:46	124	25.80	95.00	-0.2300	0.0064	0.1901	0.2499	0.0336	0.0442	0.0238	0.0312	22	19
15.00	-0.85	-23.50	13:50:58	138	27.94	68.85	-0.2051	0.0184	0.2028	0.2369	0.0340	0.0397	0.0240	0.0280	16	16
15.00	-1.35	-23.50	13:51:11	158	31.97	94.92	-0.1299	0.0284	0.2113	0.2243	0.0331	0.0351	0.0234	0.0248	19	22
15.00	-1.85	-23.50	13:51:24	143	29.26	91.90	-0.1321	0.0341	0.1980	0.2237	0.0326	0.0368	0.0230	0.0260	19	19
15.00	-2.35	-23.50	13:51:37	108	21.80	97.26	-0.1190	0.0416	0.1608	0.1981	0.0305	0.0375	0.0215	0.0265	16	19
15.00	-2.85	-23.50	13:51:49	87	17.22	98.95	-0.1058	0.0606	0.1700	0.1996	0.0359	0.0422	0.0254	0.0298	16	19
15.00	-3.35	-23.50	13:52:01	110	22.28	98.57	-0.0890	0.0574	0.1715	0.1768	0.0322	0.0332	0.0228	0.0235	12	19
15.00	-3.85	-23.50	13:52:14	105	21.29	95.36	-0.0676	0.0686	0.1953	0.1962	0.0375	0.0377	0.0265	0.0267	16	19
15.00	-3.35	-24.00	13:52:26	108	21.97	92.35	-0.1058	-0.0289	0.2027	0.1648	0.0384	0.0312	0.0272	0.0221	16	25
15.00	-2.85	-24.00	13:52:38	118	23.99	98.54	-0.1581	-0.0014	0.1758	0.1852	0.0318	0.0336	0.0225	0.0237	12	19
15.00	-2.35	-24.00	13:52:50	122	24.77	98.73	-0.1442	-0.0016	0.2056	0.2056	0.0366	0.0366	0.0259	0.0259	16	22
15.00	-1.85	-24.00	13:53:03	138	28.09	93.99	-0.1517	-0.0016	0.1797	0.2335	0.0301	0.0391	0.0213	0.0276	16	19
15.00	-1.35	-24.00	13:53:16	159	32.10	95.91	-0.1779	0.0092	0.2121	0.2266	0.0331	0.0353	0.0234	0.0250	19	22
15.00	-0.85	-24.00	13:53:28	132	26.51	92.52	-0.2034	0.0007	0.1945	0.2160	0.0333	0.0370	0.0235	0.0262	25	19
15.00	-0.35	-24.00	13:53:41	147	29.15	93.59	-0.2571	0.0088	0.1847	0.2229	0.0300	0.0362	0.0212	0.0256	16	19
15.00	0.15	-24.00	13:53:53	158	31.80	88.71	-0.1977	-0.0514	0.1698	0.1892	0.0266	0.0296	0.0188	0.0209	22	22
15.00	0.65	-24.00	13:54:06	131	27.00	97.09	-0.1585	0.0191	0.2004	0.2038	0.0345	0.0350	0.0244	0.0248	22	19
15.00	1.15	-24.00	13:54:19	123	25.03	92.19	-0.1145	-0.0622	0.1982	0.2006	0.0352	0.0356	0.0249	0.0252	16	16
15.00	1.65	-24.00	13:54:31	120	24.23	87.65	-0.1487	0.0014	0.1871	0.1878	0.0336	0.0337	0.0238	0.0239	19	19
15.00	2.15	-24.00	13:54:43	141	28.08	97.35	-0.1265	0.0064	0.1798	0.1714	0.0298	0.0284	0.0211	0.0201	19	22
15.00	2.65	-24.00	13:54:56	117	22.71	96.51	-0.1570	0.0320	0.1580	0.1682	0.0287	0.0306	0.0203	0.0216	12	19
15.00	3.15	-24.00	13:55:09	65	13.88	76.69	-0.0963	-0.0225	0.1649	0.1838	0.0404	0.0450	0.0286	0.0318	16	25
15.00	2.65	-24.50	13:55:23	118	24.22	96.39	-0.0936	0.0810	0.1715	0.1496	0.0311	0.0271	0.0220	0.0192	19	19
15.00	2.15	-24.50	13:55:35	118	23.89	98.01	-0.1745	0.0071	0.1598	0.1580	0.0290	0.0286	0.0205	0.0202	28	22
15.00	1.65	-24.50	13:55:47	129	26.01	98.75	-0.1523	0.0219	0.1847	0.1755	0.0320	0.0304	0.0226	0.0215	16	19
15.00	1.15	-24.50	13:55:59	108	21.82	95.43	-0.1392	0.0085	0.1875	0.2059	0.0355	0.0390	0.0251	0.0276	16	19
15.00	0.65	-24.50	13:56:13	116	23.69	97.66	-0.1822	0.0422	0.2131	0.2204	0.0390	0.0403	0.0275	0.0285	16	19
15.00	0.15	-24.50	13:56:25	134	27.34	95.10	-0.2220	-0.0147	0.2100	0.2264	0.0357	0.0385	0.0252	0.0272	19	19
15.00	-0.35	-24.50	13:56:37	131	27.17	96.18	-0.2457	0.0114	0.2052	0.2161	0.0353	0.0372	0.0249	0.0263	16	19
15.00	-0.85	-24.50	13:56:50	142	28.54	96.54	-0.2272	-0.0311	0.2101	0.2539	0.0347	0.0419	0.0245	0.0296	16	19
15.00	-1.35	-24.50	13:57:03	152	30.29	94.50	-0.1972	0.0000	0.2288	0.2103	0.0365	0.0335	0.0258	0.0237	16	19
15.00	-1.85	-24.50	13:57:16	106	21.35	94.16	-0.1326	-0.0184	0.2155	0.2076	0.0412	0.0397	0.0291	0.0281	16	19
15.00	-2.35	-24.50	13:57:28	132	26.60	91.43	-0.1358	-0.0382	0.2105	0.2055	0.0360	0.0352	0.0255	0.0249	28	22
15.00	-2.85	-24.50	13:57:40	105	21.97	96.68	-0.1151	-0.0734	0.1474	0.1731	0.0283	0.0333	0.0200	0.0235	19	19
15.00	-2.35	-25.00	13:57:52	128	25.87	97.23	-0.1680	-0.0799	0.1984	0.1875	0.0345	0.0326	0.0244	0.0231	16	22
15.00	-1.85	-25.00	13:58:05	129	26.13	95.61	-0.2159	-0.0792	0.2061	0.2269	0.0357	0.0393	0.0252	0.0278	16	19
15.00	-1.35	-25.00	13:58:17	126	25.52	88.82	-0.2477	-0.0454	0.1922	0.1981	0.0337	0.0347	0.0238	0.0246	19	19
15.00	-0.85	-25.00	13:58:29	143	28.91	96.02	-0.2470	0.0120	0.2266	0.2118	0.0373	0.0348	0.0264	0.0246	16	19
15.00	-0.35	-25.00	13:58:42	110	22.03	97.82	-0.2671	-0.0171	0.1715	0.2220	0.0322	0.0417	0.0228	0.0295	16	19
15.00	0.15	-25.00	13:58:54	125	25.68	77.80	-0.2166	-0.0205	0.1827	0.2144	0.0322	0.0377	0.0227	0.0267	16	19
